 🌹高清秒播🌹,#genre#
都市剧场,http://106.115.26.239:9901/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&down=1
风云足球,http://106.115.26.239:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&down=1
魏县电视台,http://106.115.26.239:9901/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&down=1



✅福建省泉州市酒店电信🔙✅
CCTV1-综合,http://110.81.206.138:50080/tsfile/live/23001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3-综艺,http://110.81.206.138:50080/tsfile/live/23003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4-国际,http://110.81.206.138:50080/tsfile/live/23004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育,http://110.81.206.138:50080/tsfile/live/23005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6-电影,http://110.81.206.138:50080/tsfile/live/23006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7-军农,http://110.81.206.138:50080/tsfile/live/23007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8-电视剧,http://110.81.206.138:50080/tsfile/live/23008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9-纪录,http://110.81.206.138:50080/tsfile/live/23009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10-科教,http://110.81.206.138:50080/tsfile/live/23010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11-戏曲,http://110.81.206.138:50080/tsfile/live/23011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12-社会与法,http://110.81.206.138:50080/tsfile/live/23012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13-新闻,http://110.81.206.138:50080/tsfile/live/23013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14-少儿,http://110.81.206.138:50080/tsfile/live/23014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15-音乐,http://110.81.206.138:50080/tsfile/live/23015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17-农业农村,http://110.81.206.138:50080/tsfile/live/23017_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+体育赛事,http://110.81.206.138:50080/tsfile/live/23018_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰资讯台,http://110.81.206.138:50080/tsfile/live/23019_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰中文台,http://110.81.206.138:50080/tsfile/live/23020_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://110.81.206.138:50080/tsfile/live/23021_1.m3u8?key=txiptv&playlive=1&authid=0
海峡卫视,http://110.81.206.138:50080/tsfile/live/23022_1.m3u8?key=txiptv&playlive=1&authid=0
福建综合,http://110.81.206.138:50080/tsfile/live/23023_1.m3u8?key=txiptv&playlive=1&authid=0
福建公共,http://110.81.206.138:50080/tsfile/live/23024_1.m3u8?key=txiptv&playlive=1&authid=0
福建新闻,http://110.81.206.138:50080/tsfile/live/23025_1.m3u8?key=txiptv&playlive=1&authid=0
福建电视剧,http://110.81.206.138:50080/tsfile/live/23026_1.m3u8?key=txiptv&playlive=1&authid=0
福建旅游,http://110.81.206.138:50080/tsfile/live/23027_1.m3u8?key=txiptv&playlive=1&authid=0
福建经济生活,http://110.81.206.138:50080/tsfile/live/23028_1.m3u8?key=txiptv&playlive=1&authid=0
福建体育,http://110.81.206.138:50080/tsfile/live/23029_1.m3u8?key=txiptv&playlive=1&authid=0
福建少儿,http://110.81.206.138:50080/tsfile/live/23030_1.m3u8?key=txiptv&playlive=1&authid=0
福建教育,http://110.81.206.138:50080/tsfile/live/23031_1.m3u8?key=txiptv&playlive=1&authid=0
厦门卫视,http://110.81.206.138:50080/tsfile/live/23032_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://110.81.206.138:50080/tsfile/live/23034_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://110.81.206.138:50080/tsfile/live/23035_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://110.81.206.138:50080/tsfile/live/23036_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://110.81.206.138:50080/tsfile/live/23037_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://110.81.206.138:50080/tsfile/live/23038_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://110.81.206.138:50080/tsfile/live/23039_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://110.81.206.138:50080/tsfile/live/23040_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://110.81.206.138:50080/tsfile/live/23041_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://110.81.206.138:50080/tsfile/live/23042_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://110.81.206.138:50080/tsfile/live/23043_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://110.81.206.138:50080/tsfile/live/23044_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://110.81.206.138:50080/tsfile/live/23045_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://110.81.206.138:50080/tsfile/live/23046_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://110.81.206.138:50080/tsfile/live/23048_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://110.81.206.138:50080/tsfile/live/23049_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://110.81.206.138:50080/tsfile/live/23050_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://110.81.206.138:50080/tsfile/live/23051_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://110.81.206.138:50080/tsfile/live/23052_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://110.81.206.138:50080/tsfile/live/23053_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://110.81.206.138:50080/tsfile/live/23055_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://110.81.206.138:50080/tsfile/live/23056_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://110.81.206.138:50080/tsfile/live/23059_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://110.81.206.138:50080/tsfile/live/23062_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://110.81.206.138:50080/tsfile/live/23065_1.m3u8?key=txiptv&playlive=1&authid=0
卡酷少儿,http://110.81.206.138:50080/tsfile/live/23066_1.m3u8?key=txiptv&playlive=1&authid=0
哈哈炫动,http://110.81.206.138:50080/tsfile/live/23067_1.m3u8?key=txiptv&playlive=1&authid=0
✅河南省郑州市酒店联通🔙✅
CCTV1-综合,http://123.14.87.103:8888/hls/1/index.m3u8
CCTV2-财经,http://123.14.87.103:8888/hls/2/index.m3u8
CCTV3-综艺,http://123.14.87.103:8888/hls/3/index.m3u8
CCTV4-国际,http://123.14.87.103:8888/hls/4/index.m3u8
CCTV5-体育,http://123.14.87.103:8888/hls/5/index.m3u8
CCTV5+体育赛事,http://123.14.87.103:8888/hls/16/index.m3u8
CCTV6-电影,http://123.14.87.103:8888/hls/6/index.m3u8
CCTV7-军农,http://123.14.87.103:8888/hls/7/index.m3u8
CCTV8-电视剧,http://123.14.87.103:8888/hls/8/index.m3u8
CCTV9-纪录,http://123.14.87.103:8888/hls/9/index.m3u8
CCTV10-科教,http://123.14.87.103:8888/hls/10/index.m3u8
CCTV11-戏曲,http://123.14.87.103:8888/hls/11/index.m3u8
CCTV12-社会与法,http://123.14.87.103:8888/hls/12/index.m3u8
CCTV13-新闻,http://123.14.87.103:8888/hls/13/index.m3u8
CCTV14-少儿,http://123.14.87.103:8888/hls/14/index.m3u8
CCTV15-音乐,http://123.14.87.103:8888/hls/15/index.m3u8
河南卫视,http://123.14.87.103:8888/hls/17/index.m3u8
浙江卫视,http://123.14.87.103:8888/hls/18/index.m3u8
东方卫视,http://123.14.87.103:8888/hls/19/index.m3u8
天津卫视,http://123.14.87.103:8888/hls/20/index.m3u8
安徽卫视,http://123.14.87.103:8888/hls/21/index.m3u8
山东卫视,http://123.14.87.103:8888/hls/22/index.m3u8
湖北卫视,http://123.14.87.103:8888/hls/23/index.m3u8
深圳卫视,http://123.14.87.103:8888/hls/24/index.m3u8
黑龙江卫视,http://123.14.87.103:8888/hls/25/index.m3u8
北京卫视,http://123.14.87.103:8888/hls/26/index.m3u8
湖南卫视,http://123.14.87.103:8888/hls/27/index.m3u8
江苏卫视,http://123.14.87.103:8888/hls/28/index.m3u8
睛彩中原,http://123.14.87.103:8888/hls/29/index.m3u8
辽宁卫视,http://123.14.87.103:8888/hls/30/index.m3u8
江西卫视,http://123.14.87.103:8888/hls/31/index.m3u8
四川卫视,http://123.14.87.103:8888/hls/32/index.m3u8
✅广东省深圳市酒店电信🔙✅
CCTV1-综合,http://14.155.212.141:8888/hls/1/index.m3u8
CCTV2-财经,http://14.155.212.141:8888/hls/2/index.m3u8
CCTV4-国际,http://14.155.212.141:8888/hls/3/index.m3u8
CCTV7-军农,http://14.155.212.141:8888/hls/4/index.m3u8
CCTV9-纪录,http://14.155.212.141:8888/hls/5/index.m3u8
CCTV10-科教,http://14.155.212.141:8888/hls/6/index.m3u8
CCTV11-戏曲,http://14.155.212.141:8888/hls/7/index.m3u8
CCTV12-社会与法,http://14.155.212.141:8888/hls/8/index.m3u8
CCTV13-新闻,http://14.155.212.141:8888/hls/9/index.m3u8
CCTV14-少儿,http://14.155.212.141:8888/hls/10/index.m3u8
CCTV15-音乐,http://14.155.212.141:8888/hls/11/index.m3u8
湖南卫视,http://14.155.212.141:8888/hls/12/index.m3u8
浙江卫视,江苏卫视,http://14.155.212.141:8888/hls/14/index.m3u8
东方卫视,http://14.155.212.141:8888/hls/15/index.m3u8
安徽卫视,http://14.155.212.141:8888/hls/16/index.m3u8
北京卫视,http://14.155.212.141:8888/hls/18/index.m3u8
江西卫视,http://14.155.212.141:8888/hls/19/index.m3u8
深圳卫视,http://14.155.212.141:8888/hls/20/index.m3u8
南方卫视,http://14.155.212.141:8888/hls/22/index.m3u8
河南卫视,http://14.155.212.141:8888/hls/24/index.m3u8
广东卫视,http://14.155.212.141:8888/hls/25/index.m3u8
广东体育,http://14.155.212.141:8888/hls/26/index.m3u8
甘肃卫视,http://14.155.212.141:8888/hls/27/index.m3u8
IPTV5+体育,http://14.155.212.141:8888/hls/28/index.m3u8
CCTV3-综艺,http://14.155.212.141:8888/hls/29/index.m3u8
CCTV5-体育,http://14.155.212.141:8888/hls/30/index.m3u8
CCTV6-电影,http://14.155.212.141:8888/hls/31/index.m3u8
✅广西贵港市酒店联通🔙✅
贵港新闻,http://110.72.35.15:8088/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
贵港科教,http://110.72.35.15:8088/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://110.72.35.15:8088/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西综艺,http://110.72.35.15:8088/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
广西都市,http://110.72.35.15:8088/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
广西新闻,http://110.72.35.15:8088/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
广西影视,http://110.72.35.15:8088/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
广西国际,http://110.72.35.15:8088/tsfile/live/1043_1.m3u8?key=txiptv&playlive=1&authid=0
广西乐思购,http://110.72.35.15:8088/tsfile/live/1112_1.m3u8?key=txiptv&playlive=1&authid=0
广西移动,http://110.72.35.15:8088/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1-综合,http://110.72.35.15:8088/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2-财经,http://110.72.35.15:8088/tsfile/live/0002_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV3-综艺,http://110.72.35.15:8088/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4-国际,http://110.72.35.15:8088/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育,http://110.72.35.15:8088/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+体育赛事,http://110.72.35.15:8088/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6-电影,http://110.72.35.15:8088/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7-军农,http://110.72.35.15:8088/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8-电视剧,http://110.72.35.15:8088/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9-纪录,http://110.72.35.15:8088/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10-科教,http://110.72.35.15:8088/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11-戏曲,http://110.72.35.15:8088/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12-社会与法,http://110.72.35.15:8088/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13-新闻,http://110.72.35.15:8088/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14-少儿,http://110.72.35.15:8088/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15-音乐,http://110.72.35.15:8088/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17-农业农村,http://110.72.35.15:8088/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://110.72.35.15:8088/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://110.72.35.15:8088/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://110.72.35.15:8088/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://110.72.35.15:8088/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://110.72.35.15:8088/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://110.72.35.15:8088/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://110.72.35.15:8088/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://110.72.35.15:8088/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://110.72.35.15:8088/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://110.72.35.15:8088/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://110.72.35.15:8088/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://110.72.35.15:8088/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://110.72.35.15:8088/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://110.72.35.15:8088/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://110.72.35.15:8088/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://110.72.35.15:8088/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://110.72.35.15:8088/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://110.72.35.15:8088/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
CETV1,http://110.72.35.15:8088/tsfile/live/1085_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰纪实,http://110.72.35.15:8088/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://110.72.35.15:8088/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://110.72.35.15:8088/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://110.72.35.15:8088/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://110.72.35.15:8088/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://110.72.35.15:8088/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://110.72.35.15:8088/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://110.72.35.15:8088/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://110.72.35.15:8088/tsfile/live/0114_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://110.72.35.15:8088/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://110.72.35.15:8088/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
兵团卫视,http://110.72.35.15:8088/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0
农林卫视,http://110.72.35.15:8088/tsfile/live/1054_1.m3u8?key=txiptv&playlive=1&authid=0
三沙卫视,http://110.72.35.15:8088/tsfile/live/1055_1.m3u8?key=txiptv&playlive=1&authid=0
厦门卫视,http://110.72.35.15:8088/tsfile/live/0129_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://110.72.35.15:8088/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
延边卫视,http://110.72.35.15:8088/tsfile/live/1057_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://110.72.35.15:8088/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
山东教育,http://110.72.35.15:8088/tsfile/live/1059_1.m3u8?key=txiptv&playlive=1&authid=0
嘉佳卡通,http://110.72.35.15:8088/tsfile/live/1049_1.m3u8?key=txiptv&playlive=1&authid=0
哈哈炫动,http://110.72.35.15:8088/tsfile/live/1050_1.m3u8?key=txiptv&playlive=1&authid=0
优漫卡通,http://110.72.35.15:8088/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://110.72.35.15:8088/tsfile/live/1051_1.m3u8?key=txiptv&playlive=1&authid=0
中国气象,http://110.72.35.15:8088/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
魅力时尚,http://110.72.35.15:8088/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0
游戏风云,http://110.72.35.15:8088/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
IPTV法治,http://110.72.35.15:8088/tsfile/live/0115_2.m3u8?key=txiptv&playlive=1&authid=0
IPTV相声小品,http://110.72.35.15:8088/tsfile/live/0117_2.m3u8?key=txiptv&playlive=1&authid=0
法治天地,http://110.72.35.15:8088/tsfile/live/0118_2.m3u8?key=txiptv&playlive=1&authid=0
IPTV热播剧场,http://110.72.35.15:8088/tsfile/live/1113_1.m3u8?key=txiptv&playlive=1&authid=0
全纪实,http://110.72.35.15:8088/tsfile/live/0120_2.m3u8?key=txiptv&playlive=1&authid=0
都市剧场,http://110.72.35.15:8088/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
新动漫,http://110.72.35.15:8088/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
金色学堂,http://110.72.35.15:8088/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0
IPTV3＋,http://110.72.35.15:8088/tsfile/live/0109_2.m3u8?key=txiptv&playlive=1&authid=0
IPTV5＋,http://110.72.35.15:8088/tsfile/live/1060_1.m3u8?key=txiptv&playlive=1&authid=0
IPTV6＋,http://110.72.35.15:8088/tsfile/live/1061_1.m3u8?key=txiptv&playlive=1&authid=0
IPTV8＋,http://110.72.35.15:8088/tsfile/live/1062_1.m3u8?key=txiptv&playlive=1&authid=0
IPTV5＋,http://110.72.35.15:8088/tsfile/live/1063_1.m3u8?key=txiptv&playlive=1&authid=0
经典电影,http://110.72.35.15:8088/tsfile/live/0112_2.m3u8?key=txiptv&playlive=1&authid=0
IPTV谍战剧场,http://110.72.35.15:8088/tsfile/live/1111_1.m3u8?key=txiptv&playlive=1&authid=0
大湾区卫视,http://110.72.35.15:8088/tsfile/live/1052_1.m3u8?key=txiptv&playlive=1&authid=0
广东体育,http://110.72.35.15:8088/tsfile/live/1105_1.m3u8?key=txiptv&playlive=1&authid=0
广东珠江,http://110.72.35.15:8088/tsfile/live/1106_1.m3u8?key=txiptv&playlive=1&authid=0
先锋兵羽,http://110.72.35.15:8088/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
CHC电影,http://110.72.35.15:8088/tsfile/live/1086_1.m3u8?key=txiptv&playlive=1&authid=0
CHC动作电影,http://110.72.35.15:8088/tsfile/live/1087_1.m3u8?key=txiptv&playlive=1&authid=0
CHC家庭影院,http://110.72.35.15:8088/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
✅河南省南阳市酒店电信🔙✅
CCTV1-综合,http://171.14.89.201:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2-财经,http://171.14.89.201:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3-综艺,http://171.14.89.201:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4-国际,http://171.14.89.201:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育,http://171.14.89.201:9901/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6-电影,http://171.14.89.201:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7-军农,http://171.14.89.201:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8-电视剧,http://171.14.89.201:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9-纪录,http://171.14.89.201:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10-科教,http://171.14.89.201:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11-戏曲,http://171.14.89.201:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12-社会与法,http://171.14.89.201:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13-新闻,http://171.14.89.201:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14-少儿,http://171.14.89.201:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15-音乐,http://171.14.89.201:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17-农业农村,http://171.14.89.201:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://171.14.89.201:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南都市频道,http://171.14.89.201:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
河南民生频道,http://171.14.89.201:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
河南法制频道,http://171.14.89.201:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
河南电视剧频道,http://171.14.89.201:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
河南新闻频道,http://171.14.89.201:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
欢腾购物,http://171.14.89.201:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
河南公共频道,http://171.14.89.201:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
河南新农村频道,http://171.14.89.201:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
移动戏曲,http://171.14.89.201:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://171.14.89.201:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
上海卫视,http://171.14.89.201:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
